-322, 140, -187
-311, 152, -169
-311, 152, -169
-311, 152, -169
-311, 152, -169
-311, 152, -169
-328, 158, -162
-328, 158, -162
-328, 158, -162
-328, 158, -162
-328, 158, -162
-334, 158, -131
-334, 158, -131
-334, 158, -131
-334, 158, -131
-334, 158, -131
-346, 176, -75
-346, 176, -75
-346, 176, -75
-346, 176, -75
-346, 176, -75
-363, 152, -12
-363, 152, -12
-363, 152, -12
-363, 152, -12
-363, 152, -12
-393, 129, 112
-393, 129, 112
-393, 129, 112
-393, 129, 112
-393, 129, 112
-416, 117, 144
-416, 117, 144
-416, 117, 144
-416, 117, 144
-416, 117, 144
-404, 70, 206
-404, 70, 206
-404, 70, 206
-404, 70, 206
-404, 70, 206
-404, 70, 212
-404, 70, 212
-404, 70, 212
-404, 70, 212
-404, 70, 212
-399, 23, 263
-399, 23, 263
-399, 23, 263
-399, 23, 263
-399, 23, 263
-358, -24, 325
-358, -24, 325
-358, -24, 325
-358, -24, 325
-358, -24, 325
-375, -130, 363
-375, -130, 363
-375, -130, 363
-375, -130, 363
-375, -130, 363
-340, -276, 356
-340, -276, 356
-340, -276, 356
-340, -276, 356
-205, -394, 338
-205, -394, 338
-205, -394, 338
-205, -394, 338
-205, -394, 338
-82, -435, 325
-82, -435, 325
-82, -435, 325
-82, -435, 325
-82, -435, 325
-11, -370, 338
-11, -370, 338
-11, -370, 338
-11, -370, 338
-11, -370, 338
-41, -317, 369
-41, -317, 369
-41, -317, 369
-41, -317, 369
-41, -317, 369
-217, -347, 369
-217, -347, 369
-217, -347, 369
-217, -347, 369
-217, -347, 369
-451, -329, 244
-451, -329, 244
-451, -329, 244
-451, -329, 244
-451, -329, 244
-592, -159, 106
-592, -159, 106
-592, -159, 106
-592, -159, 106
-592, -159, 106
-598, 41, -18
-598, 41, -18
-598, 41, -18
-598, 41, -18
-446, 223, -181
-446, 223, -181
-446, 223, -181
-446, 223, -181
-446, 223, -181
-240, 258, -181
-240, 258, -181
-240, 258, -181
-240, 258, -181
-240, 258, -181
-35, 228, -150
-35, 228, -150
-35, 228, -150
-35, 228, -150
-35, 228, -150
12, 193, -106
12, 193, -106
12, 193, -106
12, 193, -106
12, 193, -106
147, 117, -50
147, 117, -50
147, 117, -50
147, 117, -50
147, 117, -50
188, 41, 62
188, 41, 62
188, 41, 62
188, 41, 62
188, 41, 62
182, -24, 181
182, -24, 181
182, -24, 181
182, -24, 181
182, -24, 181
130, -6, 238
130, -6, 238
130, -6, 238
130, -6, 238
65, 64, 275
65, 64, 275
65, 64, 275
65, 64, 275
65, 64, 275
-123, 93, 344
-123, 93, 344
-123, 93, 344
-123, 93, 344
-123, 93, 319
-311, 93, 319
-311, 93, 319
-311, 93, 319
-311, 93, 319
-311, 93, 281
-457, 52, 281
-457, 52, 281
-457, 52, 281
-457, 52, 281
-457, 52, 175
-610, -59, 175
-610, -59, 175
-610, -59, 175
-610, -59, 175
-669, -182, 93
-669, -182, 93
-669, -182, 93
-669, -182, 93
-669, -182, 93
-663, -276, 68
-663, -276, 68
-663, -276, 68
-663, -276, 68
-663, -276, 68
-598, -335, 37
-598, -335, 37
-598, -335, 37
-598, -335, 37
-598, -335, 37
-569, -382, 62
-569, -382, 62
-569, -382, 62
-569, -382, 62
-569, -382, 62
-581, -382, 81
-581, -382, 81
-581, -382, 81
-581, -382, 81
-581, -382, 81
-586, -341, 31
-586, -341, 31
-586, -341, 31
-586, -341, 31
-586, -341, 31
-622, -265, -68
-622, -265, -68
-622, -265, -68
-622, -265, -68
-622, -265, -68
-622, -182, -150
-622, -182, -150
-622, -182, -150
-622, -182, -150
-622, -182, -150
-604, -118, -244
-604, -118, -244
-604, -118, -244
-604, -118, -244
-604, -118, -244
-539, -83, -294
-539, -83, -294
-539, -83, -294
-539, -83, -294
-539, -83, -357
-457, -6, -357
-457, -6, -357
-457, -6, -357
-457, -6, -357
-457, 99, -375
-316, 99, -375
-316, 99, -375
-316, 99, -375
-316, 99, -375
-316, 187, -281
-246, 187, -281
-246, 187, -281
-246, 187, -281
-246, 187, -281
-228, 193, -281
-228, 193, -281
-228, 193, -281
-228, 193, -281
-228, 193, -281
-258, 146, -332
-258, 146, -332
-258, 146, -332
-258, 146, -332
-258, 146, -332
-82, 158, -300
-82, 158, -300
-82, 158, -300
-82, 158, -300
-82, 158, -300
94, 117, -181
94, 117, -181
94, 117, -181
94, 117, -181
165, 105, -68
165, 105, -68
165, 105, -68
165, 105, -68
165, 105, -68
171, 111, 56
171, 111, 56
171, 111, 56
171, 111, 56
171, 111, 56
112, 140, 162
112, 140, 162
112, 140, 162
112, 140, 162
112, 140, 162
-29, 252, 119
-29, 252, 119
-29, 252, 119
-29, 252, 119
-29, 252, 119
-164, 293, -81
-164, 293, -81
-164, 293, -81
-164, 293, -81
-164, 293, -81
-240, 246, -231
-240, 246, -231
-240, 246, -231
-240, 246, -231
-240, 246, -231
-217, 158, -338
-217, 158, -338
-217, 158, -338
-217, 158, -338
-217, 158, -338
-199, -6, -457
-199, -6, -457
-199, -6, -457
-199, -6, -457
-234, -135, -482
-234, -135, -482
-234, -135, -482
-234, -135, -482
-234, -135, -482
-287, -153, -457
-287, -153, -457
-287, -153, -457
-287, -153, -457
-287, -153, -457
-346, -71, -413
-346, -71, -413
-346, -71, -413
-346, -71, -413
-346, -71, -413
-363, 23, -382
-363, 23, -382
-363, 23, -382
-363, 23, -382
-363, 23, -382
-240, 99, -363
-240, 99, -363
-240, 99, -363
-240, 99, -363
-240, 99, -363
12, 41, -338
12, 41, -338
12, 41, -338
12, 41, -338
12, 41, -338
188, -124, -219
188, -124, -219
188, -124, -219
188, -124, -219
188, -124, -219
224, -317, -62
224, -317, -62
224, -317, -62
224, -317, -62
224, -317, -62
200, -317, 100
200, -317, 100
200, -317, 100
200, -317, 100
200, -317, 100
165, -282, 244
165, -282, 244
165, -282, 244
165, -282, 244
165, -282, 244
124, -130, 313
124, -130, 313
124, -130, 313
124, -130, 313
124, -130, 313
24, 88, 281
24, 88, 281
24, 88, 281
24, 88, 281
24, 88, 281
-58, 211, 150
-58, 211, 150
-58, 211, 150
-58, 211, 150
-58, 211, 150
-176, 264, -68
-176, 264, -68
-176, 264, -68
-176, 264, -68
-176, 264, -68
-187, 228, -269
-187, 228, -269
-187, 228, -269
-187, 228, -269
-187, 93, -413
-240, 93, -413
-240, 93, -413
-240, 93, -413
-240, 93, -413
-387, 5, -419
-387, 5, -419
-387, 5, -419
-387, 5, -419
-387, 5, -419
-469, 29, -357
-469, 29, -357
-469, 29, -357
-469, 29, -357
-469, 29, -357
-399, 82, -375
-399, 82, -375
-399, 82, -375
-399, 82, -375
-399, 82, -375
-305, 123, -350
-305, 123, -350
-305, 123, -350
-305, 123, -350
-305, 123, -350
-129, 129, -363
-129, 129, -363
-129, 129, -363
-129, 129, -363
-129, 129, -363
71, 5, -338
71, 5, -338
71, 5, -338
71, 5, -338
71, 5, -338
200, -235, -213
200, -235, -213
200, -235, -213
200, -235, -213
200, -235, -213
147, -447, -75
147, -447, -75
147, -447, -75
147, -447, -75
147, -447, -75
59, -494, 93
59, -494, 93
59, -494, 93
59, -494, 93
59, -494, 93
-41, -435, 269
-41, -435, 269
-41, -435, 269
-41, -435, 269
-41, -435, 269
-93, -364, 344
-93, -364, 344
-93, -364, 344
-93, -364, 344
-93, -364, 344
-70, -106, 407
-70, -106, 407
-70, -106, 407
-70, -106, 407
-70, -106, 407
-82, 170, 263
-82, 170, 263
-82, 170, 263
-82, 170, 263
-82, 170, 263
-88, 305, 31
-88, 305, 31
-88, 305, 31
-88, 305, 31
-70, 264, -206
-70, 264, -206
-70, 264, -206
-70, 264, -206
-70, 264, -206
-93, 46, -451
-93, 46, -451
-93, 46, -451
-93, 46, -451
-93, 46, -451
-228, -36, -513
-228, -36, -513
-228, -36, -513
-228, -36, -513
-228, -36, -513
-393, -53, -463
-393, -53, -463
-393, -53, -463
-393, -53, -463
-393, -53, -463
-493, -30, -400
-493, -30, -400
-493, -30, -400
-493, -30, -400
-493, -30, -400
-463, 64, -350
-463, 64, -350
-463, 64, -350
-463, 64, -350
-463, 64, -350
-451, 146, -300
-451, 146, -300
-451, 146, -300
-451, 146, -300
-451, 146, -300
-369, 176, -288
-369, 176, -288
-369, 176, -288
-369, 176, -288
-369, 176, -288
-217, 140, -369
-217, 140, -369
-217, 140, -369
-217, 140, -369
-217, 140, -369
-17, 11, -419
-17, 11, -419
-17, 11, -419
-17, 11, -419
-17, 11, -419
65, -247, -394
65, -247, -394
65, -247, -394
65, -247, -394
65, -247, -394
36, -417, -313
36, -417, -313
36, -417, -313
36, -417, -313
36, -417, -313
-29, -488, -250
-29, -488, -250
-29, -488, -250
-29, -488, -250
-29, -523, -162
-41, -523, -162
-41, -523, -162
-41, -523, -162
-41, -523, -162
-64, -558, -50
-64, -558, -50
-64, -558, -50
-64, -558, -50
-64, -558, -50
-129, -558, 81
-129, -558, 81
-129, -558, 81
-129, -558, 81
-129, -558, 81
-164, -499, 206
-164, -499, 206
-164, -499, 206
-164, -499, 206
-164, -499, 206
-58, -388, 307
-58, -388, 307
-58, -388, 307
-58, -388, 307
-58, -388, 307
112, -171, 300
112, -171, 300
112, -171, 300
112, -171, 300
112, -171, 300
171, 23, 181
171, 23, 181
171, 23, 181
171, 23, 181
171, 23, 181
124, 176, -50
124, 176, -50
124, 176, -50
124, 176, -50
124, 176, -50
-52, 170, -313
-52, 170, -313
-52, 170, -313
-52, 170, -313
-52, 170, -313
-164, 99, -432
-164, 99, -432
-164, 99, -432
-164, 99, -432
-164, 99, -432
-234, 35, -457
-234, 35, -457
-234, 35, -457
-234, 35, -457
-234, 35, -457
-246, 23, -463
-246, 23, -463
-246, 23, -463
-246, 23, -463
-246, 23, -463
-275, 41, -438
-275, 41, -438
-275, 41, -438
-275, 41, -438
-275, 41, -438
-293, 35, -426
-293, 35, -426
-293, 35, -426
-293, 35, -426
-293, 35, -426
-322, 0, -426
-322, 0, -426
-322, 0, -426
-322, 0, -426
-322, 0, -426
-293, 17, -407
-293, 17, -407
-293, 17, -407
-293, 17, -407
-293, 17, -407
-311, 46, -401
-311, 46, -401
-311, 46, -401
-311, 46, -401
-311, 46, -401
-269, 35, -382
-269, 35, -382
-269, 35, -382
-269, 35, -382
-269, 35, -382
-211, 64, -388
-211, 64, -388
-211, 64, -388
-211, 64, -388
-211, 64, -382
-146, 46, -382
-146, 46, -382
-146, 46, -382
-146, 46, -382
-146, 46, -363
-29, 11, -363
-29, 11, -363
-29, 11, -363
-29, 11, -363
-29, -53, -338
53, -53, -338
53, -53, -338
53, -53, -338
53, -53, -338
106, -130, -294
106, -130, -294
106, -130, -294
106, -130, -294
106, -130, -294
159, -206, -238
159, -206, -238
159, -206, -238
159, -206, -238
159, -206, -238
177, -270, -175
177, -270, -175
177, -270, -175
177, -270, -175
177, -270, -175
194, -288, -112
194, -288, -112
194, -288, -112
194, -288, -112
194, -288, -112
218, -271, -37
218, -271, -37
218, -271, -37
218, -271, -37
218, -271, -37
235, -218, 68
235, -218, 68
235, -218, 68
235, -218, 68
235, -218, 68
188, -118, 125
188, -118, 125
188, -118, 125
188, -118, 125
188, -118, 125
159, -6, 219
159, -6, 219
159, -6, 219
159, -6, 219
77, 93, 244
77, 93, 244
77, 93, 244
77, 93, 244
77, 93, 244
-41, 170, 213
-41, 170, 213
-41, 170, 213
-41, 170, 213
-41, 170, 213
-46, 240, 150
-46, 240, 150
-46, 240, 150
-46, 240, 150
-46, 240, 150
-88, 258, 94
-88, 258, 94
-88, 258, 94
-88, 258, 94
-88, 258, 94
-111, 275, 25
-111, 275, 25
-111, 275, 25
-111, 275, 25
-111, 275, 25
-123, 275, -112
-123, 275, -112
-123, 275, -112
-123, 275, -112
-123, 275, -112
-152, 217, -263
-152, 217, -263
-152, 217, -263
-152, 217, -263
-152, 217, -263
-228, 164, -344
-228, 164, -344
-228, 164, -344
-228, 164, -344
-228, 164, -344
-246, 105, -344
-246, 105, -344
-246, 105, -344
-246, 105, -344
-246, 105, -344
-211, 105, -350
-211, 105, -350
-211, 105, -350
-211, 105, -350
-211, 105, -350
-140, 70, -344
-140, 70, -344
-140, 70, -344
-140, 70, -344
-140, 70, -344
-23, 29, -357
-23, 29, -357
-23, 29, -357
-23, 29, -357
-23, 29, -357
42, -47, -338
42, -47, -338
42, -47, -338
42, -47, -338
42, -47, -338
83, -94, -319
83, -94, -319
83, -94, -319
83, -94, -319
83, -94, -319
89, -147, -325
89, -147, -325
89, -147, -325
89, -147, -325
100, -194, -313
100, -194, -313
100, -194, -313
100, -194, -313
100, -194, -313
100, -265, -269
100, -265, -269
100, -265, -269
100, -265, -269
100, -265, -269
112, -323, -250
112, -323, -250
112, -323, -250
112, -323, -250
112, -323, -250
135, -388, -162
135, -388, -162
135, -388, -162
135, -388, -162
135, -388, -162
118, -405, -50
118, -405, -50
118, -405, -50
118, -405, -50
118, -405, -50
130, -353, 119
130, -353, 119
130, -353, 119
130, -353, 119
130, -317, 144
130, -317, 144
130, -317, 144
130, -317, 144
130, -317, 144
130, -265, 194
130, -265, 194
130, -265, 194
130, -265, 194
130, -265, 194
94, -218, 263
94, -218, 263
94, -218, 263
94, -218, 263
94, -218, 263
65, -194, 281
65, -194, 281
65, -194, 281
65, -194, 281
65, -194, 281
0, -200, 325
0, -200, 325
0, -200, 325
0, -200, 325
0, -200, 325
-46, -194, 351
-46, -194, 351
-46, -194, 351
-46, -194, 351
-46, -194, 351
-111, -182, 363
-111, -182, 363
-111, -182, 363
-111, -182, 363
-111, -182, 363
-158, -182, 363
-158, -182, 363
-158, -182, 363
-158, -182, 363
-158, -182, 363
-228, -212, 357
-228, -212, 357
-228, -212, 357
-228, -212, 357
-228, -212, 357
-246, -259, 350
-246, -259, 350
-246, -259, 350
-246, -259, 350
-246, -259, 300
-287, -306, 300
-287, -306, 300
-287, -306, 300
-287, -306, 300
-305, -400, 257
-305, -400, 257
-305, -400, 257
-305, -400, 257
-305, -400, 257
-311, -429, 206
-311, -429, 206
-311, -429, 206
-311, -429, 206
-311, -429, 206
-281, -470, 150
-281, -470, 150
-281, -470, 150
-281, -470, 150
-281, -470, 150
-223, -517, 112
-223, -517, 112
-223, -517, 112
-223, -517, 112
-223, -517, 112
-117, -540, 62
-117, -540, 62
-117, -540, 62
-117, -540, 62
-117, -540, 62
-17, -523, -25
-17, -523, -25
-17, -523, -25
-17, -523, -25
-17, -523, -25
83, -452, -119
83, -452, -119
83, -452, -119
83, -452, -119
83, -452, -119
188, -265, -206
188, -265, -206
188, -265, -206
188, -265, -206
188, -265, -206
159, -124, -256
159, -124, -256
159, -124, -256
159, -124, -256
159, -124, -256
130, -18, -269
130, -18, -269
130, -18, -269
130, -18, -269
130, -18, -269
18, 76, -313
18, 76, -313
18, 76, -313
18, 76, -313
18, 76, -313
-93, 105, -313
-93, 105, -313
-93, 105, -313
-93, 105, -313
-217, 111, -325
-217, 111, -325
-217, 111, -325
-217, 111, -325
-217, 111, -325
-252, 88, -344
-252, 88, -344
-252, 88, -344
-252, 88, -344
-252, 88, -344
-346, 52, -344
-346, 52, -344
-346, 52, -344
-346, 52, -344
-346, 52, -344
-369, 29, -325
-369, 29, -325
-369, 29, -325
-369, 29, -325
-369, 29, -325
-399, -6, -332
-399, -6, -332
-399, -6, -332
-399, -6, -332
-399, -6, -332
-381, 0, -350
-381, 0, -350
-381, 0, -350
-381, 0, -350
-381, 0, -350
-322, 11, -363
-322, 11, -363
-322, 11, -363
