-320, 5, 8, 271148
-320, 4, 6, 271253
-318, 2, 6, 271356
-316, 2, 7, 271459
-315, 1, 8, 271563
-314, 1, 6, 271668
-315, 1, 4, 271771
-315, 1, 3, 271876
-315, 2, 4, 271980
-315, 3, 3, 272084
-313, 3, 3, 272188
-313, 3, 5, 272292
-311, 4, 5, 272396
-312, 6, 5, 272501
-313, 5, 3, 272605
-314, 5, 1, 272709
-314, 5, -1, 272812
-314, 5, -1, 272916
-313, 4, -1, 273019
-313, 5, -4, 273124
-312, 5, -4, 273229
-312, 4, -4, 273333
-313, 3, -6, 273437
-314, 3, -6, 273541
-314, 2, -7, 273645
-314, 2, -8, 273750
-314, 1, -8, 273853
-313, 1, -7, 273957
-313, 1, -7, 274062
-314, 2, -4, 274167
-314, 2, -2, 274271
-315, 1, -1, 274375
-314, 0, 0, 274479
-314, 0, 0, 274583
-314, 0, 1, 274687
-313, 0, 1, 274791
-312, 1, 0, 274895
-312, 1, 0, 274999
-312, 1, 0, 275103
-311, 2, -2, 275207
-311, 2, -3, 275311
-310, 2, -5, 275415
-310, 4, -6, 275519
-311, 4, -7, 275624
-310, 4, -8, 275728
-310, 3, -8, 275832
-311, 1, -8, 275936
-312, 1, -6, 276040
-311, 1, -5, 276144
-311, 1, -4, 276247
-312, 0, -2, 276351
-312, 0, -1, 276456
-313, 0, 0, 276560
-314, -1, 0, 276664
-313, -1, 0, 276769
-315, 0, 1, 276873
-315, 1, 2, 276977
-314, 2, 2, 277081
-314, 4, 1, 277185
-315, 4, 0, 277289
-314, 3, -2, 277393
-315, 3, 0, 277496
-315, 3, -1, 277601
-316, 3, -1, 277705
-316, 4, -1, 277809
-316, 4, 0, 277912
-315, 3, -2, 278016
-316, 4, -3, 278121
-316, 4, -2, 278224
-315, 4, -1, 278329
-316, 2, -1, 278433
-316, 2, 0, 278536
-317, 3, 0, 278640
-316, 3, 0, 278744
-316, 3, 0, 278848
-316, 2, -1, 278953
-315, 3, -1, 279057
-315, 2, -1, 279161
-315, 1, -1, 279266
-314, 1, -1, 279370
-316, 1, -3, 279474
-314, 1, -2, 279578
-314, 0, -1, 279682
-314, -1, -2, 279786
-314, -1, -3, 279891
-314, 0, -2, 279995
-313, 1, -1, 280100
-313, 1, 0, 280203
-313, 1, 0, 280308
-314, 1, 0, 280411
-314, 0, 0, 280515
-314, 0, 1, 280619
-315, 0, 1, 280723
-316, 2, 0, 280827
-317, 2, 1, 280931
-316, 4, 1, 281034
-316, 4, 0, 281138
-317, 3, 1, 281242
-317, 3, 2, 281346
-317, 4, 1, 281450
-317, 4, 2, 281555
-318, 4, 1, 281660
-317, 6, 2, 281764
-317, 6, 2, 281868
-318, 6, 2, 281971
-316, 6, 2, 282075
-316, 5, 2, 282179
-315, 5, 0, 282283
-316, 6, 0, 282386
-315, 5, 0, 282490
-315, 6, 1, 282594
-315, 6, 0, 282698
-314, 6, 0, 282802
-314, 5, 2, 282906
-313, 5, 2, 283009
-311, 4, 3, 283114
-312, 3, 2, 283218
-313, 3, 3, 283322
-312, 2, 3, 283426
-312, 0, 2, 283530
-312, 0, 1, 283634
-311, -1, 0, 283738
-311, -2, 0, 283842
-310, -2, -2, 283946
-311, -2, -4, 284050
-311, -2, -5, 284154
-313, -1, -5, 284259
-312, 0, -4, 284362
-312, 2, -4, 284466
-312, 2, -3, 284571
-312, 3, -3, 284676
-313, 3, -4, 284780
-313, 1, -4, 284884
-313, 2, -3, 284987
-314, 1, -2, 285091
-314, 2, -2, 285194
-313, 3, -3, 285299
-312, 2, -5, 285403
-311, 1, -6, 285507
-311, -1, -7, 285611
-311, -1, -6, 285716
-312, 0, -6, 285820
-313, 0, -6, 285924
-313, 0, -5, 286028
-313, 2, -5, 286132
-312, 3, -4, 286236
-312, 4, -3, 286340
-313, 3, 0, 286444
-315, 2, 0, 286549
-315, 2, 0, 286653
-315, 2, 1, 286757
-315, 2, 1, 286859
-314, 3, 2, 286963
-313, 3, 3, 287067
-314, 4, 4, 287171
-314, 3, 4, 287275
-315, 2, 4, 287379
-315, 2, 3, 287483
-315, 2, 1, 287587
-313, 3, 1, 287691
-314, 5, 2, 287795
-314, 6, 3, 287899
-315, 7, 3, 288003
-315, 6, 4, 288106
-315, 6, 4, 288210
-315, 8, 3, 288314
-314, 9, 4, 288418
-315, 9, 4, 288521
-316, 10, 5, 288624
-316, 10, 4, 288728
-318, 11, 5, 288832
-318, 11, 5, 288936
-318, 11, 3, 289040
-316, 10, 2, 289145
-316, 9, 0, 289248
-316, 8, 0, 289353
-315, 6, 0, 289457
-315, 5, 0, 289561
-315, 6, 0, 289665
-314, 5, 0, 289769
-315, 5, 0, 289873
-313, 5, -1, 289977
-313, 5, -1, 290082
-313, 4, -2, 290186
-316, 4, -4, 290289
-316, 3, -3, 290393
-315, 3, -5, 290497
-316, 5, -5, 290601
-318, 5, -5, 290705
-318, 5, -5, 290809
-319, 4, -6, 290913
-319, 5, -8, 291016
-319, 6, -8, 291120
-319, 5, -9, 291224
-318, 6, -8, 291327
-319, 6, -8, 291431
-320, 5, -7, 291535
-321, 6, -7, 291640
-321, 5, -7, 291744
-319, 6, -8, 291848
-317, 5, -9, 291952
-315, 5, -8, 292056
-315, 5, -6, 292160
-315, 3, -6, 292264
-315, 3, -6, 292368
-316, 3, -5, 292472
-315, 4, -4, 292576
-314, 7, -4, 292679
-313, 9, -2, 292783
-313, 8, -3, 292888
-313, 6, -3, 292992
-314, 6, -3, 293096
-316, 6, -3, 293201
-316, 6, -2, 293305
-318, 6, -1, 293409
-317, 5, -1, 293512
-316, 4, -2, 293616
-314, 5, -1, 293722
-313, 3, -1, 293826
-314, 3, -2, 293929
-314, 5, -2, 294034
-315, 6, -2, 294138
-315, 4, -1, 294243
-315, 4, -2, 294346
-315, 4, -3, 294451
-315, 5, -3, 294555
-316, 5, -4, 294659
-317, 6, -4, 294763
-319, 6, -5, 294867
-321, 6, -6, 294972
-320, 5, -5, 295076
-319, 2, -5, 295180
-318, 1, -5, 295284
-319, 3, -8, 295386
-319, 1, -8, 295490
-319, 0, -8, 295595
-319, -1, -8, 295698
-317, -1, -9, 295803
-317, -2, -9, 295907
-315, -2, -9, 296012
-314, -2, -9, 296117
-315, -2, -9, 296221
-316, -1, -10, 296325
-316, 0, -11, 296429
-316, 1, -9, 296534
-317, 3, -8, 296639
-315, 4, -7, 296744
-315, 4, -7, 296849
-316, 4, -7, 296953
-316, 4, -7, 297058
-317, 3, -7, 297162
-318, 4, -7, 297266
-318, 3, -7, 297371
-318, 3, -5, 297475
-319, 3, -5, 297579
-318, 3, -6, 297683
-317, 3, -8, 297787
-317, 4, -8, 297892
-317, 5, -7, 297996
-317, 6, -5, 298100
-316, 8, -4, 298204
-316, 9, -3, 298309
-314, 9, -3, 298412
-315, 9, -2, 298516
-315, 9, -3, 298620
-315, 9, -3, 298724
-315, 10, -3, 298828
-315, 11, -3, 298933
-314, 9, -3, 299036
-313, 10, -3, 299141
-312, 9, -4, 299245
-314, 7, -6, 299349
-315, 6, -8, 299453
-316, 5, -8, 299557
-317, 5, -6, 299661
-316, 6, -4, 299765
-317, 6, -3, 299869
-316, 5, -2, 299973
-316, 5, 0, 300077
-316, 5, 0, 300181
-317, 4, 0, 300285
-317, 4, 0, 300388
-316, 5, 1, 300492
-315, 4, -3, 300596